"gene","all15_adjusted_technique_logFC","all15_adjusted_technique_FDR","fresh11_logFC","fresh11_FDR","fresh_no_prior_treatment_logFC","fresh_no_prior_treatment_FDR"
"VPS13D",-0.281021259027825,0.633461558848371,-0.209715831034103,0.55514082650781,-0.298332085973585,0.307928681666602
"DHRS3",0.394457414189126,0.615910607717767,0.246635846674231,0.565951168967911,0.298020261444182,0.470146306281723
"PDPN",0.651371825830507,0.620497879203569,0.498416865093772,0.539909812541728,0.574751525137036,0.477953424986133
"PRDM2",-0.184963975011087,0.743320417919054,-0.135794299360094,0.669124437478335,-0.16995344056509,0.639972620212142
"TMEM51",0.178315412705552,0.831586301123345,0.120601948771572,0.712661164701235,0.140714674687792,0.701923509492273
"EFHD2",0.202601424259171,0.713703084504335,0.138711365783136,0.659515997388856,0.132940884461003,0.661551674998693
"DDI2",-0.0697004922995267,0.945421051661546,-0.0757113389613271,0.833312333476619,-0.120223928068854,0.719114764621006
"PLEKHM2",0.194667327693654,0.842460010275105,0.182149522076322,0.598497349717122,0.144812702344839,0.692443850386734
"FBLIM1",-0.0990963784663216,0.983870626680522,-0.0979377719749505,0.947522425797012,-0.178121260429598,0.860190911861655
"AL450998.2",-0.333498388994611,0.663974594664865,-0.209526765483801,0.640296170376593,-0.333589928606326,0.364381114006951
"SPEN",0.0181888741053705,0.987676987381042,0.0417554811267549,0.891507633403955,0.00602824022044857,0.989193131684562
"EPHA2",-0.241044459045727,0.915615419264746,-0.265206129510535,0.700576833586673,-0.467654632790438,0.44942468992586
"FBXO42",-0.0417019328686652,0.96969270877943,-0.00728207526439653,0.981281389473242,-0.026004999991303,0.948163156610396
"SZRD1",0.0304975278380256,0.969952634197529,0.0208328277153985,0.951722449221458,-0.00972726617968087,0.980766459646602
"NECAP2",0.0719703251967473,0.924498996804901,0.0510038768250051,0.884392091917379,0.0468633307711538,0.91093329104767
"SDHB",-0.0360601694632858,0.975727322813314,-0.0202238530603691,0.968099084668931,-0.0536388841778673,0.89675635447082
"PADI2",0.128516821412404,0.934593646882978,0.00313785008147816,0.994761124908287,-0.0919578374404363,0.810255859833895
"RCC2",-0.0545155801513486,0.975333653661194,-0.0454246431156069,0.950352759818587,-0.157466389574564,0.763653082700191
"ARHGEF10L",-0.161485337493791,0.915615419264746,-0.0695498595665272,0.907199956713105,-0.153347433147171,0.794982096568494
"IGSF21",0.200701681802188,0.86918309088418,0.176107969365222,0.741266760767269,0.203042208670939,0.685511798317414
"ALDH4A1",0.320882833897902,0.916339396900937,0.194003085421163,0.824951711941929,0.120730647208803,0.902643232023022
"UBR4",0.03146944855118,0.975333653661194,0.0322835348584557,0.923054773439819,0.0222797097074839,0.95663234198753
"MRTO4",0.223732818276072,0.795440606734161,0.16467765249559,0.680554703992045,0.226326681613947,0.542987290174603
"AKR7A2",0.28011230160562,0.934816943280864,0.233259972614532,0.579154796044495,0.30856748993875,0.455988349676889
"CAPZB",0.212922090334257,0.8256295045224,0.17883139466326,0.593504960339697,0.170985542305814,0.59257341004653
"MICOS10",-0.0198381156345006,0.987168661761228,0.0137326564006402,0.973354405434521,-0.0246770996309587,0.957032935111442
"NBL1",0.730313441781673,0.633461558848371,0.582818030478368,0.539909812541728,0.551853961328851,0.376391918003978
"CAMK2N1",-0.629884067496248,0.871146086444017,-0.571265312419,0.706727969676431,-0.991839989439096,0.468140187860629
"CDA",-0.120727531572689,0.975727322813314,-0.0471584239445779,0.973528437650212,-0.150537154384157,0.902643232023022
"PINK1",0.311843002704054,0.743988537519481,0.182533063971286,0.709856235866375,0.229533923235781,0.677004758747164
"DDOST",0.406510058303711,0.790194960579831,0.24503955132947,0.655885041836434,0.274428940559549,0.594301230245286
"HP1BP3",-0.0385311265029238,0.967203858991469,-0.0382674274091685,0.903162098034093,-0.0711070908468779,0.834800523327559
"EIF4G3",-0.0220399045398572,0.987232790302631,0.00795994933495367,0.982962866478306,-0.0355776139732635,0.91792160187035
"ECE1",-0.216067378059305,0.945421051661546,-0.198578876864648,0.848354605388932,-0.289563693814898,0.703327541078532
"NBPF3",-0.614365519877107,0.842774473190308,-0.360486188942348,0.823141670358777,-0.517069384759956,0.53343481555173
"ALPL",0.0487172656347193,0.990850390543415,0.274586711161503,0.899623541499922,0.14872390601047,0.955892342072672
"USP48",-0.105311808299229,0.843597380972485,-0.0664518167256087,0.805882240027355,-0.0796142281658278,0.811910017160917
"HSPG2",-0.0466948669407496,0.989701309603352,-0.0739506510921003,0.967080217990028,-0.170382867917993,0.919542522552017
"CDC42",0.021881404994382,0.987232790302631,0.010868374278768,0.981143636643129,0.0313379203193287,0.952452473491598
"C1QA",0.403818707237824,0.695012064214002,0.270971395977291,0.542877387258005,0.344917538248097,0.44942468992586
"C1QC",0.29622770613185,0.743641475921582,0.199413865980175,0.602584390525497,0.156710577091965,0.678612840376044
"EPHB2",-0.0507886087041328,0.986243996198961,-0.0251467819408879,0.973021251271484,-0.110401983778825,0.852402427152772
"LUZP1",0.0109114769844247,0.989020511532505,0.0373406106881769,0.903162098034093,0.00355145380197161,0.995031168540369
"HNRNPR",0.16799365851879,0.779916009760274,0.124205628886045,0.707054072340348,0.166337650703869,0.623631194185174
"ID3",0.451140369736966,0.850765417220173,0.279728514824673,0.602584390525497,0.324530349971192,0.428606286713091
"RPL11",0.127822807198936,0.969952634197529,0.0593625273900341,0.878905000893612,0.0834811330627021,0.825293721416026
"ELOA",0.255694874154545,0.705285388385037,0.208939504637488,0.576859503928985,0.203701864128163,0.592456238694904
"PITHD1",0.136419890819902,0.802175895468196,0.112190625062123,0.708811003907701,0.10511358789454,0.753392468267112
"FUCA1",0.230925644684823,0.847164208899954,0.220312717019847,0.700576833586673,0.298114496846917,0.639972620212142
"PNRC2",0.0502249862039162,0.969952634197529,0.00429082195994828,0.994111893424054,-0.0293797922857558,0.945137784813934
"SRSF10",0.0207382163556556,0.985341801996434,0.0187449641295977,0.961663698018687,-0.00027566724903394,0.999739842870507
"IFNLR1",0.330868697963128,0.663974594664865,0.239953735296255,0.616245684561578,0.198910501580252,0.625243195356247
"RCAN3",0.204133640379743,0.885618959136343,0.1577924567614,0.792632874975668,0.26841380623905,0.676221429161992
"NCMAP",-0.457624934750563,0.805297296612406,-0.356997037525441,0.694207620665764,-0.552844036355448,0.534535673464558
"SRRM1",0.0309684295944448,0.98469852697543,0.0223191251974915,0.963632023564318,0.0268200862366577,0.963163635851747
"CLIC4",-0.191731353094904,0.903608037062864,-0.219901937465796,0.649331678226707,-0.29141777736656,0.562754315836961
"RUNX3",0.0615514244718244,0.987060796028084,0.0206757068011485,0.982567521584643,-0.0675873631146993,0.943575532563431
"SYF2",0.125383432922042,0.937120241257205,0.0345503033297475,0.923054773439819,0.0542927634561323,0.889079989871534
"RSRP1",0.151422344031443,0.863283423432487,0.114019115218142,0.762178011805281,0.0235025152447532,0.955253064145895
"TMEM50A",0.136809127224976,0.925683773823925,0.043820822837122,0.918264301475907,0.074059631249794,0.835496228774023
"MACO1",0.194434626262797,0.743988537519481,0.134631053029665,0.680554703992045,0.17140204868833,0.584982212025935
"MAN1C1",-0.1422995016228,0.923602803613446,-0.0897128586846094,0.879318949048446,-0.147947154488687,0.801143625969714
"SELENON",0.120503398028295,0.945421051661546,0.0195420254944927,0.967149837859175,-0.0213004427462622,0.973942463195293
"STMN1",0.406571314613278,0.915615419264746,0.235757971922246,0.682971009494621,0.25362055657755,0.673601444674556
"EXTL1",0.506852425319546,0.915615419264746,0.370757039380369,0.790067916621749,0.383973469069021,0.819404388860613
"ZNF593",0.0618736332903832,0.987676987381042,0.142895040275866,0.769244863018058,0.230684916513517,0.63619800783588
"SH3BGRL3",0.218590399289774,0.957189039659644,0.18400262730664,0.577660339563635,0.18797888700588,0.570453357692432
"HMGN2",0.0499988223133458,0.961059654169002,0.0277813458858523,0.944654221389336,0.0324495697882598,0.937464884225664
"RPS6KA1",0.0756120073788443,0.937120241257205,0.0370056769046419,0.925472853619315,-0.0270279406233512,0.948948694018818
"ARID1A",-0.0957410987232482,0.891570953693957,-0.0783185051250214,0.777536336922682,-0.0843686076301902,0.759954651839089
"NUDC",0.326474576130337,0.607226415643211,0.236206740488994,0.539909812541728,0.308435967099369,0.376007367404144
"TRNP1",-0.582878311420215,0.842460010275105,-0.502809028795358,0.6118955526808,-0.761285942625577,0.406317645003979
"SLC9A1",-0.360733201473286,0.667130010426893,-0.248144111833113,0.602584390525497,-0.393951474277701,0.376391918003978
"MAP3K6",0.118759865670376,0.975727322813314,0.0632226219981854,0.966260254238925,0.317798484568662,0.795852028600715
"WASF2",0.197947033127194,0.850765417220173,0.158661917797085,0.753503800478187,0.198903450391541,0.706323775177875
"FGR",0.447243927315901,0.635362086335881,0.292921659272544,0.6118955526808,0.383404088425779,0.455988349676889
"IFI6",0.450134834627371,0.876796771935752,0.296894793815763,0.760672802013947,0.320828333072406,0.783280038897654
"FAM76A",-0.048183198820916,0.968529247878935,-0.0136991549952044,0.973528437650212,0.00729939088653902,0.989193131684562
"STX12",0.0542699064252243,0.949591008943738,0.0549828206528222,0.865887045284762,0.0847709073749796,0.76314604473281
"THEMIS2",0.11527213652214,0.945421051661546,0.104984682903364,0.777536336922682,0.0954419818819133,0.824265827988779
"RPA2",0.0866703055327489,0.95867628166691,0.136478249773748,0.675806956804428,0.223566448693664,0.41778242206138
"EYA3",-0.16717965740081,0.795440606734161,-0.123598586374121,0.708900705627479,-0.144850323162311,0.67979676378871
"PTAFR",-0.0884088338046378,0.945421051661546,-0.0520505460248,0.923658544855646,-0.100098614336415,0.848000614637326
"DNAJC8",0.0999822424055433,0.895362634494784,0.0833903608200399,0.792119220424349,0.108067693426403,0.763401414502149
"ATP5IF1",0.0262369335992443,0.990850390543415,0.0293971670298536,0.941212492482467,0.0179440261815477,0.973032288889537
"SESN2",0.0224564062271641,0.987676987381042,0.0420829585119779,0.935421184648312,0.0539611794339493,0.912744775516187
"PHACTR4",-0.0202966641915237,0.987381297202584,0.0251940051792963,0.957394958288183,0.00101126355032642,0.998801924059983
"SNHG3",-0.172341156142703,0.795440606734161,-0.0881848122660377,0.790067916621749,-0.146800539438641,0.643946550076799
"TRNAU1AP",0.0958986985674396,0.915615419264746,0.0537011921530759,0.855264151360494,0.0526530369905685,0.876699863846491
"SNHG12",-0.0739497373228979,0.972446518765152,-0.151902135366729,0.735512908698436,-0.317955685961335,0.407296648637997
"RAB42",1.14726773657369,0.604925876047743,0.64180329505041,0.539909812541728,0.655323362641275,0.375353679182458
"AL360012.1",-0.897572204730672,0.585154410769659,-0.646338920614349,0.539909812541728,-0.867417441411717,0.257964807679234
"YTHDF2",0.17655569392242,0.732041954624041,0.13254044442983,0.655885041836434,0.107599659153499,0.745479749789988
"EPB41",-0.028384793140472,0.986243996198961,-0.0210891619010084,0.959017712897183,-0.0566996943146823,0.872664823926407
"SRSF4",0.0562470628120487,0.937295590475388,0.0505269245112848,0.867603247258077,0.088140571258474,0.757110439724718
"LAPTM5",0.327958452253845,0.663974594664865,0.217862471208908,0.539909812541728,0.259002210663179,0.422129583867478
"SDC3",0.170748497004153,0.946978282166981,0.0395702883385874,0.956240560346755,0.047548369501349,0.946888849990106
"PUM1",-0.0545052910961267,0.947261053507097,-0.0473490787695383,0.877596807432083,-0.0698338044424434,0.837429769891498
"ZCCHC17",0.204539950508083,0.6712330458952,0.162110921540999,0.602584390525497,0.200533300519593,0.549237887780251
"FABP3",0.479412189966742,0.743988537519481,0.383967362827077,0.630580518105103,0.327476697574824,0.703913696755257
"TINAGL1",0.187992454873462,0.973470246864783,0.0769896303974993,0.971524995429752,-0.227235078074044,0.893999230675575
"COL16A1",-0.156317342704866,0.975727322813314,-0.130953392226117,0.947522425797012,-0.274041094104248,0.851564929770219
"PTP4A2",-0.0414688783704351,0.968370079144705,-0.041116985679434,0.892840884979413,-0.0865351966430221,0.779378616307891
"KHDRBS1",0.0887823098428012,0.937295590475388,0.0728982479603417,0.868420307355323,0.137208708582244,0.667921674475988
"KPNA6",-0.105473862953967,0.882264046366445,-0.0511846170569465,0.863819272652839,-0.0681589352601284,0.811438752279164
"TXLNA",0.0248173126933155,0.987165551409643,0.0357199629452499,0.93914373777039,0.0123514835992041,0.983851956690426
"EIF3I",0.231571513867805,0.831586301123345,0.218262608894643,0.602584390525497,0.301930699203445,0.424283003036233
"LCK",0.813638714084728,0.795440606734161,0.62858795686635,0.707016966668684,0.641781094760301,0.704955888516877
"HDAC1",0.181463920051647,0.836203256481455,0.149391967793278,0.675806956804428,0.144646581982713,0.673601444674556
"MARCKSL1",-0.098170333556872,0.985589193542083,0.0100376507342493,0.984011097633494,-0.0412027773458931,0.950144594039427
"ZBTB8OS",-0.108354789594476,0.877674649062151,-0.0582247868145141,0.86055599668641,-0.0623046252682523,0.860190911861655
"RBBP4",-0.0926702436186077,0.915615419264746,-0.0653946447121742,0.867775140580767,-0.0828642438651195,0.857884865597646
"S100PBP",-0.196344226314062,0.756057892358215,-0.138180157488795,0.695474235878513,-0.170096585043745,0.661101052133121
"FNDC5",-0.482289396251278,0.850765417220173,-0.314652265328444,0.816966788753782,-0.479101915947204,0.65642344853735
"RNF19B",-0.218180200396271,0.800333220917391,-0.104432328178663,0.682769929955018,-0.162077432223841,0.562754315836961
"AK2",0.0335797076143274,0.95867628166691,0.0122243612290365,0.96668416533004,-0.0230429882489656,0.943978301924551
"AL513327.1",-0.413073273951179,0.7720934904036,-0.267762700767222,0.78785297839852,-0.303489982054092,0.761421121087099
"PHC2",0.205200155138156,0.895362634494784,0.146295495324284,0.846024136401659,0.141294477935922,0.865053534712714
"CSMD2",-0.393052535061927,0.924498996804901,-0.186178180171573,0.923054773439819,-0.321213156177197,0.763653082700191
"SMIM12",0.175096547763709,0.713703084504335,0.167700914947851,0.566135177186251,0.175836898393789,0.56122308555548
"TMEM35B",0.00756455742832457,0.99696237435303,-0.0308403057710283,0.95050569742153,-0.0341996954956101,0.922709833813539
"ZMYM6",-0.182264509021649,0.684052758618523,-0.138975611267204,0.6118955526808,-0.18337209677952,0.540045864690696
"SFPQ",0.15840308251949,0.848903305816828,0.0996566084232101,0.791199639106284,0.044548787768926,0.913198250106699
"ZMYM4",-0.0824622002921332,0.927411047546878,-0.0473558322175267,0.907067244794642,-0.0576064905665063,0.901057972955735
"KIAA0319L",-0.0670448500901221,0.961591643082254,-0.0226766513053728,0.966621762782751,-0.028880274956195,0.961530643332731
"PSMB2",0.0857896525928292,0.917367313206234,0.0736861773753324,0.8125777666121,0.0811681055001728,0.777479366201726
"CLSPN",0.00816357736859682,0.993545111216598,0.0429204647157697,0.949083560951574,0.0432062382769248,0.952219745772006
"AGO4",-0.0838021467572211,0.937120241257205,-0.0846556285864561,0.810640927520261,-0.0995148206908661,0.812456792848887
"AGO3",0.0631640812366844,0.951726996250602,0.06958154349923,0.845169358064318,0.0555665252670792,0.894435623026394
"COL8A2",0.107898902335035,0.956660628690128,0.0289391629678946,0.963632023564318,-0.0535749436332853,0.933496339884598
"TRAPPC3",0.204047717699019,0.662844876689135,0.161234065120029,0.602254985810371,0.207227022611772,0.494508229263021
"MAP7D1",0.274001640476966,0.659564394798225,0.193220717969982,0.584590931498796,0.16842223552388,0.631383103629534
"THRAP3",0.207892033235002,0.756024783939142,0.175053734006511,0.614396075881076,0.251507045387044,0.45302615241231
"EVA1B",0.175040791546898,0.969952634197529,0.16247684749579,0.755206261592226,0.240086026822965,0.642621820653838
"STK40",-0.0171810244362807,0.987676987381042,-0.0161350257532029,0.974423941231195,-0.0785565701948083,0.85536489445056
"LSM10",0.184534179059099,0.945421051661546,0.111990404402598,0.696845041771802,0.127863819789333,0.690216279468999
"MRPS15",0.151252650009473,0.923602803613446,0.146795742792246,0.58453580524573,0.189370702648166,0.468140187860629
"CSF3R",-0.0127223592648897,0.989701309603352,-0.00851351815545945,0.983543863208774,-0.0428086209212592,0.934890182573882
"GRIK3",-0.580707695735156,0.898622648526422,-0.397334406459414,0.823141670358777,-0.546365250674547,0.684351540774242
"ZC3H12A",0.213580452435644,0.862224189183265,0.109354399172055,0.831585683331886,0.0607808451695698,0.922709833813539
"MEAF6",0.0790761123220753,0.93906187677433,0.0629809524289099,0.893316955162768,0.102581505540823,0.79074754214483
"GNL2",0.214448769264946,0.722993526913415,0.172043151319594,0.6118955526808,0.173693249366806,0.640779962187052
"CDCA8",-0.16308118626277,0.95155244283198,-0.147260254361643,0.892452868202711,-0.104311440024396,0.939131388391146
"C1orf122",0.0459676293712648,0.987676987381042,0.107513620076456,0.706731637088025,0.10220514382559,0.760443381154284
"INPP5B",-0.315473130134982,0.644717611253926,-0.191361367222833,0.602584390525497,-0.274536260262734,0.485160378591964
"SF3A3",0.154591650318657,0.794138154549402,0.123645230424082,0.703986373319257,0.141086816410434,0.65642344853735
"FHL3",0.193660563893049,0.882264046366445,0.168277180366801,0.776361663279111,0.214297120142404,0.760378264086355
"UTP11",-0.0417535636281806,0.978731255112132,-0.0147028702619287,0.97886168663327,-0.0410052208229104,0.952219745772006
"POU3F1",-7.53590568393807e-05,0.999963380658618,-0.0360731125206925,0.972626641981822,-0.304961914788381,0.581877233068797
"RRAGC",0.428452315011831,0.562118039898797,0.302701596730504,0.539909812541728,0.329626832370979,0.416337165345633
"AL139260.1",0.130126987201696,0.937120241257205,0.142114731687374,0.832021907799425,0.13099378204016,0.870387599854381
"RHBDL2",0.174624595985011,0.945421051661546,0.231332740867348,0.808661139101294,0.163649321863632,0.868416651730548
"AKIRIN1",0.114119601609809,0.882264046366445,0.105882141148396,0.728626054491622,0.106179925503316,0.760378264086355
"NDUFS5",0.095135168727244,0.987381297202584,0.157985242687932,0.718987214997375,0.258706807277772,0.553933489292897
"MACF1",-0.00743217660839872,0.990966923882266,0.0156063050239684,0.96421701039658,-0.0181459886660112,0.96660816198977
"PABPC4",-0.291866081073782,0.831586301123345,-0.288446627257466,0.59186078503092,-0.369946420969084,0.510146919208901
"BMP8B",-0.324187970305072,0.920800560535454,-0.280362037519832,0.790067916621749,-0.379812683903948,0.699061159841879
"MFSD2A",0.142879014721058,0.943024469415971,0.0859154840100304,0.895074161486531,0.00040021780294474,0.999739842870507
"CAP1",0.186593933914829,0.805297296612406,0.114527133679468,0.756801218738335,0.157851055936755,0.674363867120955
"PPT1",0.21936959715313,0.788939209238137,0.116592111303727,0.756801218738335,0.106370885140678,0.823982185326409
"RLF",0.158645122147915,0.903608037062864,0.102046054780414,0.805113131384244,0.0805314967615716,0.869793185908311
"SMAP2",0.160947756640053,0.930115009790026,0.123996220758618,0.867775140580767,0.192059553135782,0.792470347875807
"NFYC",0.108062782146741,0.866886249963332,0.0552037603253534,0.849853073718665,0.0549174359564659,0.858437193300832
"CITED4",0.435589947465832,0.900538039598824,0.283525091075357,0.711331071049251,0.345405303017235,0.690501665017355
"SCMH1",-0.0701828088013063,0.956660628690128,-0.0623631419967124,0.923108484360897,-0.14878534878374,0.807005377837559
"HIVEP3",0.019960275245444,0.991594528553645,0.0716522514010563,0.959363914809973,0.0127292953534988,0.995031168540369
"FOXJ3",-0.133786210511763,0.847164208899954,-0.0919750908267849,0.781746921621551,-0.11956534230762,0.760378264086355
"PPCS",0.124733927573391,0.83918015622167,0.0898293164071773,0.756959699570331,0.118584810133562,0.669306105076811
"CCDC30",-0.0459193672227346,0.985214763269641,-0.00484456932205316,0.994368129329346,-0.0123578980670081,0.989193131684562
"YBX1",0.251851489556872,0.779982850130502,0.178442000462959,0.619039507055099,0.171773755706405,0.580119673975908
"CLDN19",-0.119013939531708,0.987165551409643,-0.027042954526421,0.984298346154552,-0.0688996556410652,0.973878594622367
"SVBP",-0.0678830638284762,0.969952634197529,-0.0462450177896844,0.931406634300638,-0.0690699398940958,0.853526164117401
"SLC2A1",-0.298879694723681,0.913354702114686,-0.350541246269351,0.675806956804428,-0.497705413385459,0.444632518366647
"EBNA1BP2",0.193577463949309,0.951617778171382,0.168622274210202,0.660171364133464,0.238699515947294,0.441384111538575
"CDC20",-0.42294119882721,0.83918015622167,-0.32950833545579,0.694286170885577,-0.548606613191865,0.454646209978998
"ELOVL1",0.291008616829377,0.854292450048448,0.170893665344171,0.58453580524573,0.219811752443245,0.492865920176733
"HYI",0.0873444433499664,0.959248300621966,0.04229312296621,0.923054773439819,0.0384265880697469,0.941755883674366
"PTPRF",-0.299708164314871,0.947261053507097,-0.246217821219391,0.879318949048446,-0.362359013999264,0.740202712586262
"ST3GAL3",-0.212612509864347,0.841271683568883,-0.128030280080198,0.813747570349955,-0.135765966330357,0.837429769891498
"ATP6V0B",0.352278030792501,0.76063344310174,0.199418433126618,0.576859503928985,0.232003763353304,0.552534852329702
"ERI3",0.279810168338507,0.674893276948019,0.235854716497916,0.567636892317067,0.266115260204516,0.512732031326607
"RNF220",-0.0401422729477801,0.972747459822463,-0.016972561609707,0.96834634534808,-0.0244308559809005,0.963197165494884
"RPS8",0.0533678839510263,0.987676987381042,-0.00313658798266831,0.995964398344206,0.0287663556635479,0.963197165494884
"PLK3",0.196615481952138,0.872891173032288,0.152105179472792,0.747518732835544,0.10779920355803,0.846522754089938
"PTCH2",-0.805645242931525,0.615910607717767,-0.572533510764621,0.539909812541728,-0.786435094349768,0.360738283189872
"EIF2B3",-0.0514945979221662,0.972448028722666,0.023203647952365,0.96277084031199,0.0536105005462631,0.914685256526293
"UROD",0.0835588435070974,0.980406997995604,0.0793151878646891,0.791199639106284,0.0768776664472268,0.834800523327559
"TESK2",-0.275132168161182,0.850765417220173,-0.161602933021712,0.805882240027355,-0.123154194121735,0.862604321830585
"PRDX1",0.165722189157686,0.972032683928677,0.150793779918556,0.635116598030598,0.122416452933251,0.735061433032242
"AKR1A1",0.229566804687421,0.740956428327799,0.20691965165284,0.59186078503092,0.233929837925146,0.565565168186256
"NASP",0.0783843535161697,0.928879799411077,0.0518193507155684,0.881765771274524,0.0480375414718081,0.909995429597945
"GPBP1L1",-0.130694886599636,0.831586301123345,-0.112721819874041,0.655516967718768,-0.129557241439501,0.629619559029358
"MAST2",0.0201789600782487,0.987676987381042,0.0544083884664848,0.92883248666184,0.00360463597448435,0.997113640321465
"PIK3R3",-0.645476910811585,0.633461558848371,-0.403796544505731,0.6118955526808,-0.710720245461337,0.257964807679234
"UQCRH",0.0833598051751203,0.946978282166981,0.0953923690918639,0.77932559982979,0.121402680829675,0.735061433032242
"MKNK1",-0.131196521669859,0.935853944284842,-0.0522814349954619,0.923004401329871,-0.105687775406505,0.811910017160917
"EFCAB14",-0.0997824273862262,0.882264046366445,-0.0907970019207112,0.756801218738335,-0.103188255097044,0.74172543702435
"TAL1",0.000441186216231389,0.999963380658618,0.0382916025801808,0.980453749474632,-0.0270360285231548,0.989193131684562
"CMPK1",-0.0960534412571624,0.923602803613446,-0.081295470519326,0.85542852292657,-0.122446099732046,0.759282469597321
"SPATA6",0.06149504738287,0.975195695221014,0.100899315224257,0.865887045284762,0.209203263100413,0.699061159841879
"FAF1",0.0618913677822622,0.95867628166691,0.0773030026155033,0.863660684599785,0.0463399005181629,0.933839342126497
"CDKN2C",0.122509983210251,0.978916937415713,-0.0287245624283382,0.968099084668931,-0.142153913467817,0.812456792848887
"RNF11",0.00844385341265106,0.990850390543415,-0.0023860611313202,0.995964398344206,-0.0389881597552362,0.93637900575043
"EPS15",-0.172731722875138,0.844246272414761,-0.103370344369448,0.761146693087719,-0.0632725667922158,0.859452932536531
"OSBPL9",-0.11109971395511,0.838228110296931,-0.071751755656054,0.791438454835134,-0.0933731811627993,0.758310502801211
"NRDC",-0.00816528151446991,0.989701309603352,0.0165124287707333,0.962715960888231,0.00365333106457029,0.994458394354299
"TXNDC12",0.174818798042011,0.815737291200415,0.147870069316925,0.696323727256883,0.179326854909177,0.635630814036157
"BTF3L4",-0.0015265858130354,0.998880166872192,0.0153856515479891,0.976890310310702,0.0519869318706465,0.919542522552017
"ZFYVE9",0.219074710176086,0.958007726819188,0.175128234088984,0.912200558994985,0.219175527947141,0.899181418189796
"PRPF38A",0.0593990212145205,0.937295590475388,0.0440728023933768,0.891954018570986,0.0487304228454681,0.884546907721629
"TUT4",-0.0692342844081498,0.937295590475388,-0.0785497288104868,0.793266081317201,-0.130187366531999,0.689878209589685
"GPX7",0.372035174272426,0.735879749823458,0.287181038277062,0.582680111329954,0.380506291814966,0.376391918003978
"SHISAL2A",0.545307872357464,0.633461558848371,0.358643445575939,0.6118955526808,0.428428958086309,0.584982212025935
"ZYG11B",-0.292376186294976,0.663401121515774,-0.20545269690228,0.58453580524573,-0.219025792090408,0.552534852329702
"ECHDC2",-0.0585909523417866,0.974793128542308,0.00828703729447296,0.989648351854567,-0.0443704095992328,0.955253064145895
"SCP2",-0.00343542217381748,0.995406975781891,0.0157819294149274,0.975940010120607,0.0222068321727745,0.973942463195293
"PODN",-0.0863283013098039,0.987381297202584,-0.0361234832785076,0.982567521584643,-0.1570609110414,0.924094511655778
"CZIB",0.165117408289287,0.909991992195616,0.0711787127181793,0.825928810266268,0.0851485696129908,0.775144278556006
"MAGOH",-0.0417819418159364,0.973305994881223,-0.0292307441852683,0.956240560346755,-0.0890702459529203,0.838550184244801
"HSPB11",-0.125254253067105,0.868273455347293,-0.079428421067227,0.839806827180451,-0.156583763054215,0.650996791290801
"TMEM59",0.258903141319015,0.87360343324762,0.112453700674033,0.810628724054337,0.162717833623163,0.713100936765743
"MRPL37",0.310047264988789,0.740956428327799,0.215436872241435,0.652754646020219,0.297058170429751,0.510146919208901
"SSBP3",-0.383313361345965,0.687572309746874,-0.280804666897467,0.565951168967911,-0.409767568198862,0.396298682889274
"DHCR24",-0.78610311352758,0.743988537519481,-0.593355866800982,0.58453580524573,-0.743768784539655,0.42463556256099
"USP24",-0.111281185216488,0.908504361694798,-0.109726909714781,0.771102910355608,-0.152616625940086,0.661101052133121
"PLPP3",-0.0979780575330126,0.984952104615951,-0.0790074553289516,0.958244031923122,-0.168194770499511,0.877564175602306
"TACSTD2",-0.193847901202443,0.975727322813314,-0.180221196037651,0.918264301475907,-0.442444564236634,0.792149335517592
"MYSM1",-0.184604074236121,0.700393778780536,-0.147107427915013,0.610562468549926,-0.192803179194145,0.534124250319527
"JUN",-0.0117758798492005,0.993893831457074,-0.128380098204673,0.819651123007178,-0.231990879888643,0.66079399228559
"FGGY",-0.0600331429622635,0.961399538616457,-0.00587978112077565,0.989648351854567,0.0105777410073414,0.98661291854552
"NFIA",-0.240466387145948,0.684238272206636,-0.180210488344009,0.6118955526808,-0.18249725157957,0.624783605922923
"TM2D1",-0.07807832674879,0.924498996804901,-0.0395017833348763,0.925417554206947,-0.0679560904338715,0.862604321830585
"PATJ",-0.288970450314675,0.937295590475388,-0.101685205444462,0.958093966183399,-0.269365811495013,0.87531825310361
"KANK4",-1.01126666297901,0.743641475921582,-0.70296016824203,0.614396075881076,-0.837035187260799,0.492865920176733
"USP1",0.0660608455775697,0.946978282166981,0.0271493332524341,0.956240560346755,0.0581026957401535,0.89675635447082
"DOCK7",-0.227381791906459,0.620497879203569,-0.153112763913744,0.6118955526808,-0.177786020858203,0.592456238694904
"ATG4C",-0.224534282731859,0.802175895468196,-0.178288956354839,0.704913506442777,-0.206015799099819,0.659522181455106
"FOXD3-AS1",-0.626146660929063,0.847763278066247,-0.380843630585344,0.707016966668684,-0.532590381799191,0.512503271974709
"FOXD3",-0.33022379259049,0.945421051661546,-0.323257030735766,0.813747570349955,-0.460786094060863,0.67262133082449
"ITGB3BP",-0.17654155310271,0.847763278066247,-0.0556698670800121,0.878905000893612,-0.0626626207006565,0.883528995898572
"PGM1",-0.0411583469995154,0.987168661761228,0.000400849640331716,0.99967840875972,0.01122643488051,0.992143007283185
"JAK1",0.120246151426194,0.903608037062864,0.0821674269379998,0.862255692657541,0.176355408944508,0.643946550076799
