"NGenes","Correlation","Direction","PValue","FDR","GO_ID","description"
310,0.0129100767344016,"Up",0.0107111313669874,0.822760809427292,"GO:0006753","nucleoside phosphate metabolic process"
86,-0.00193912117124388,"Up",0.0110314387825343,0.822760809427292,"GO:1903008","organelle disassembly"
24,-0.0148561511028285,"Up",0.0110373661241021,0.822760809427292,"GO:0006901","vesicle coating"
153,0.0213103040987656,"Up",0.0111893279979257,0.822760809427292,"GO:0009205","purine ribonucleoside triphosphate metabolic process"
277,0.000928858428578979,"Up",0.0111991018816375,0.822760809427292,"GO:0022411","cellular component disassembly"
96,0.000232161837708349,"Down",0.0114161170993748,0.822760809427292,"GO:0048562","embryonic organ morphogenesis"
36,0.0245693371650197,"Up",0.0114279448095959,0.822760809427292,"GO:0051205","protein insertion into membrane"
316,0.00251343375939122,"Up",0.0115788325314455,0.822760809427292,"GO:0072657","protein localization to membrane"
144,-0.0042829321142751,"Up",0.0116352867070377,0.822760809427292,"GO:1903050","regulation of proteolysis involved in protein catabolic process"
40,-0.00431843284422813,"Down",0.0116721976273712,0.822760809427292,"GO:0002088","lens development in camera-type eye"
156,0.0218572246497752,"Up",0.0116976602701105,0.822760809427292,"GO:0009144","purine nucleoside triphosphate metabolic process"
37,0.00586327447172593,"Down",0.0116994760277286,0.822760809427292,"GO:0098659","inorganic cation import across plasma membrane"
37,0.00586327447172593,"Down",0.0116994760277286,0.822760809427292,"GO:0099587","inorganic ion import across plasma membrane"
137,0.0200337351011848,"Up",0.0117314031578928,0.822760809427292,"GO:0046034","ATP metabolic process"
130,0.0485231495707228,"Up",0.0123869562897341,0.822760809427292,"GO:0009060","aerobic respiration"
339,0.00288464802874842,"Up",0.012754791242973,0.822760809427292,"GO:1901137","carbohydrate derivative biosynthetic process"
16,-0.057599678655316,"Up",0.0135025399706807,0.822760809427292,"GO:0048207","vesicle targeting, rough ER to cis-Golgi"
16,-0.057599678655316,"Up",0.0135025399706807,0.822760809427292,"GO:0048208","COPII vesicle coating"
222,-0.0021969811722163,"Up",0.0136343776980153,0.822760809427292,"GO:0042176","regulation of protein catabolic process"
117,0.0268353135075174,"Up",0.0143243982941865,0.822760809427292,"GO:0022900","electron transport chain"
66,-0.00638065465752956,"Up",0.0144458083494291,0.822760809427292,"GO:0042177","negative regulation of protein catabolic process"
