"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"myeSC","nmSC","LAMB2","ITGA2_ITGB1",0.00380196529088677,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMB2","ITGA2_ITGB1",0.00989586276351837,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMB2","ITGA2_ITGB1",0.0153693388578221,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Endothelial","LAMC1","ITGA2_ITGB1",0.0117625680070005,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial","LAMC1","ITGA2_ITGB1",0.0210159418022477,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Endothelial","LAMC1","ITGA2_ITGB1",0.000893343836794741,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMC1","ITGA2_ITGB1",0.0156907263353696,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMC1","ITGA2_ITGB1",0.0218774035056759,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMC1","ITGA2_ITGB1",0.0196218148717711,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Mucosa","LAMC1","ITGA2_ITGB1",0.00683198602627035,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mucosa","LAMC1","ITGA2_ITGB1",0.0122546699782196,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Mucosa","LAMC1","ITGA2_ITGB1",0.000516494643915647,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMC1","ITGA2_ITGB1",0.00912876630155197,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMC1","ITGA2_ITGB1",0.0127616810581303,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Mucosa","LAMC1","ITGA2_ITGB1",0.0114349477842834,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","myeSC","LAMC1","ITGA2_ITGB1",0.000895213838608198,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","myeSC","LAMC1","ITGA2_ITGB1",0.00161341790816577,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","myeSC","LAMC1","ITGA2_ITGB1",6.73057955351123e-05,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMC1","ITGA2_ITGB1",0.00119857585332355,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMC1","ITGA2_ITGB1",0.00168091888712353,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","myeSC","LAMC1","ITGA2_ITGB1",0.0015044112955618,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","nmSC","LAMC1","ITGA2_ITGB1",0.0100058220889721,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","nmSC","LAMC1","ITGA2_ITGB1",0.0179022347875103,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","nmSC","LAMC1","ITGA2_ITGB1",0.000758676213100292,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","nmSC","LAMC1","ITGA2_ITGB1",0.0133552362476542,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMC1","ITGA2_ITGB1",0.0186384929017531,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMC1","ITGA2_ITGB1",0.0167111348818284,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial","LAMC3","ITGA2_ITGB1",0.000439477512973797,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMC3","ITGA2_ITGB1",0.000439046225856153,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mucosa","LAMC3","ITGA2_ITGB1",0.000254039131110473,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Mucosa","LAMC3","ITGA2_ITGB1",0.000253789780216044,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","myeSC","LAMC3","ITGA2_ITGB1",3.3096958762013e-05,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","myeSC","LAMC3","ITGA2_ITGB1",3.30644654280578e-05,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","nmSC","LAMC3","ITGA2_ITGB1",0.00037320266911855,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMC3","ITGA2_ITGB1",0.000372836397442847,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial","LAMA2","ITGA3_ITGB1",0.0179855330002936,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMA2","ITGA3_ITGB1",0.00213680493401183,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMA2","ITGA3_ITGB1",0.00738759234250389,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMA2","ITGA3_ITGB1",0.00050520522180988,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mucosa","LAMA2","ITGA3_ITGB1",0.0145567873228615,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMA2","ITGA3_ITGB1",0.0017241416745043,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMA2","ITGA3_ITGB1",0.00596695212995265,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Mucosa","LAMA2","ITGA3_ITGB1",0.000407510483700622,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","myeSC","LAMA2","ITGA3_ITGB1",0.0433772083646067,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMA2","ITGA3_ITGB1",0.00527366981545626,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMA2","ITGA3_ITGB1",0.0180929363429077,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","myeSC","LAMA2","ITGA3_ITGB1",0.00124985490098122,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","nmSC","LAMA2","ITGA3_ITGB1",0.0165998142179121,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","nmSC","LAMA2","ITGA3_ITGB1",0.00196972276696549,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMA2","ITGA3_ITGB1",0.00681274097743572,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMA2","ITGA3_ITGB1",0.000465642417976641,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","PC_VSMC","LAMA2","ITGA3_ITGB1",0.0326509360837285,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","PC_VSMC","LAMA2","ITGA3_ITGB1",0.00393088502913928,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","PC_VSMC","LAMA2","ITGA3_ITGB1",0.0135305010337185,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","PC_VSMC","LAMA2","ITGA3_ITGB1",0.000930657583692663,0,"LAMA2_ITGA3_ITGB1","LAMA2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Endothelial","LAMA3","ITGA3_ITGB1",0.0017319751984759,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMA3","ITGA3_ITGB1",0.00374445418361432,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMA3","ITGA3_ITGB1",0.000207484612093296,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Mucosa","LAMA3","ITGA3_ITGB1",0.00139738383547762,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMA3","ITGA3_ITGB1",0.0030222594105753,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMA3","ITGA3_ITGB1",0.000167352356938601,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","myeSC","LAMA3","ITGA3_ITGB1",0.00427709065612986,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMA3","ITGA3_ITGB1",0.00921956938531391,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMA3","ITGA3_ITGB1",0.000513533025127111,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","nmSC","LAMA3","ITGA3_ITGB1",0.00159649704468997,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","nmSC","LAMA3","ITGA3_ITGB1",0.00345210074661946,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMA3","ITGA3_ITGB1",0.00019123195624709,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","PC_VSMC","LAMA3","ITGA3_ITGB1",0.00318724236903941,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","PC_VSMC","LAMA3","ITGA3_ITGB1",0.00687902547034101,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","PC_VSMC","LAMA3","ITGA3_ITGB1",0.000382311127597999,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Endothelial","LAMA4","ITGA3_ITGB1",0.00976667960964364,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial","LAMA4","ITGA3_ITGB1",0.00471930278342599,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMA4","ITGA3_ITGB1",0.013353681158926,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMA4","ITGA3_ITGB1",0.0124146783399619,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMA4","ITGA3_ITGB1",0.0123106286755206,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Mucosa","LAMA4","ITGA3_ITGB1",0.00789217646458075,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mucosa","LAMA4","ITGA3_ITGB1",0.00380980747824249,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMA4","ITGA3_ITGB1",0.0107982379036663,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMA4","ITGA3_ITGB1",0.010037100477048,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Mucosa","LAMA4","ITGA3_ITGB1",0.00995277690145485,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","myeSC","LAMA4","ITGA3_ITGB1",0.0238367642160866,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","myeSC","LAMA4","ITGA3_ITGB1",0.0116032333062934,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMA4","ITGA3_ITGB1",0.0324220819426589,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMA4","ITGA3_ITGB1",0.0301832481800201,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","myeSC","LAMA4","ITGA3_ITGB1",0.0299347908946327,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","nmSC","LAMA4","ITGA3_ITGB1",0.00900838420126016,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","nmSC","LAMA4","ITGA3_ITGB1",0.00435116911806536,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","nmSC","LAMA4","ITGA3_ITGB1",0.0123203521724312,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMA4","ITGA3_ITGB1",0.01145316741,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMA4","ITGA3_ITGB1",0.0113570836698965,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","PC_VSMC","LAMA4","ITGA3_ITGB1",0.0178522607242897,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","PC_VSMC","LAMA4","ITGA3_ITGB1",0.00866284687257914,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","PC_VSMC","LAMA4","ITGA3_ITGB1",0.0243358677423037,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","PC_VSMC","LAMA4","ITGA3_ITGB1",0.0226423426982799,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","PC_VSMC","LAMA4","ITGA3_ITGB1",0.0224545221247643,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Endothelial","LAMA5","ITGA3_ITGB1",0.0044367289028175,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Endothelial","LAMA5","ITGA3_ITGB1",1.24435025001404e-05,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMA5","ITGA3_ITGB1",0.00127073416366542,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMA5","ITGA3_ITGB1",0.000288675607094243,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMA5","ITGA3_ITGB1",0.00444708627897557,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Mucosa","LAMA5","ITGA3_ITGB1",0.00358149475066976,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","Mucosa","LAMA5","ITGA3_ITGB1",1.00362666724392e-05,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Mucosa","LAMA5","ITGA3_ITGB1",0.00102515607442449,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Mucosa","LAMA5","ITGA3_ITGB1",0.000232842819512254,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Mucosa","LAMA5","ITGA3_ITGB1",0.00358986281412499,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","myeSC","LAMA5","ITGA3_ITGB1",0.010912995364426,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","myeSC","LAMA5","ITGA3_ITGB1",3.08070499027285e-05,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","myeSC","LAMA5","ITGA3_ITGB1",0.00314019388302991,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","myeSC","LAMA5","ITGA3_ITGB1",0.000714398532832581,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","myeSC","LAMA5","ITGA3_ITGB1",0.0109383052313532,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","nmSC","LAMA5","ITGA3_ITGB1",0.00409054708638293,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","nmSC","LAMA5","ITGA3_ITGB1",1.14686045358876e-05,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","nmSC","LAMA5","ITGA3_ITGB1",0.00117129276437489,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","nmSC","LAMA5","ITGA3_ITGB1",0.000266064801973994,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","nmSC","LAMA5","ITGA3_ITGB1",0.00410009964241273,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","PC_VSMC","LAMA5","ITGA3_ITGB1",0.00814608119719197,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Mucosa","PC_VSMC","LAMA5","ITGA3_ITGB1",2.29321660800208e-05,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","PC_VSMC","LAMA5","ITGA3_ITGB1",0.00233935840373534,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","PC_VSMC","LAMA5","ITGA3_ITGB1",0.000531877253605414,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","PC_VSMC","LAMA5","ITGA3_ITGB1",0.00816502689741145,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Endothelial","LAMB1","ITGA3_ITGB1",0.00952040380247382,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial","LAMB1","ITGA3_ITGB1",0.0169795031469315,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"myeSC","Endothelial","LAMB1","ITGA3_ITGB1",0.0133568277156164,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"nmSC","Endothelial","LAMB1","ITGA3_ITGB1",0.0146881062648856,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"PC_VSMC","Endothelial","LAMB1","ITGA3_ITGB1",0.00625575888064505,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Mucosa","LAMB1","ITGA3_ITGB1",0.00769280077343895,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Mucosa","LAMB1","ITGA3_ITGB1",0.0137398626752469,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
