"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","description"
"GO:0060425",0.356481481481481,0.725981620718463,0.107140237276725,0.298448040545802,1.05605650054413,30,"MAP2K2;MAPK3;PLOD3;CTSH;CTSZ","lung morphogenesis"
"GO:0060428",0.94475138121547,1,0.0445070537769277,-0.209704759079709,-0.653745011918636,22,"FOXJ1;LTA4H;ERRFI1;FGF7;RBPJ;YAP1;PPP3R1;NFIB;SAV1","lung epithelium development"
"GO:0060441",0.714548802946593,0.950392515178352,0.0573667426768556,-0.276918778665708,-0.810060067747719,16,"EXT1;HHIP","epithelial tube branching involved in lung morphogenesis"
"GO:0060443",0.866071428571429,1,0.0470699590082662,-0.222760500282026,-0.734654140100769,27,"CAV3;ESR1;BTRC;NR3C1;IGFBP5;NTN1;TGFBR2;PTCH1;EPHA2;NRG3","mammary gland morphogenesis"
"GO:0060485",0.625382262996942,0.912446918539593,0.0549073703290958,-0.200589823366624,-0.935390108470941,174,"EXT1;MDM4;FAM172A;KITLG;TGFB2;SEMA4C;ZFP36L1;MEF2C;CLASP1;APLF;TASOR;EZH2;ERBB3;SFRP1;SPRED2;TCF7L2;CLASP2;ERBB4;SCX;FBXL17;VASN;EFNA1;NRP2;TGFBR1;IL6;SPRED1;BMPR1A;HGF;SMAD2;GCNT2;SEMA6A;LOXL3;SEMA5A;HES1;SEMA6D;ACVR1;MYC;TAPT1;TGFBR2;RBPJ;EDN1;SMAD4;YAP1;NOTCH1;DLG5;SOX10;IL1B;PPP3R1;WWTR1;RANBP3L;COL1A1;ZFPM2;IGF1;RFLNB;MSX1;SOX8;EMP2;SEMA3A;EPB41L5;SEMA4A;HMGA2;TBX2;EPHA3;MDM2;SPRY2;FRZB;HEYL","mesenchyme development"
"GO:0060491",0.318537859007833,0.691996239950006,0.122679189568808,0.223702967552151,1.05189344241758,121,"ABI3;CCL19;TWF2;RHOG;RAC1;CDC42EP2;CORO1C;VDAC3;TENM1;ARPC2;AGRN;ANLN;FAM98A;EVL;CAPZB;CDKL1;GDI2;PIK3R1;HRAS;ATG5;RDX;WASF2;MAP4","regulation of cell projection assembly"
"GO:0060537",0.877611940298507,1,0.0382416816260774,-0.175914916106127,-0.842572064380893,217,"CAV3;SGCD;RBFOX1;TGFB2;MEF2A;SLC9A1;DLG1;MEF2C;PLN;SOX6;SVIL;DNER;MYH11;ADPRHL1;MAPK14;FOXP1;DMD;ERBB3;SKI;PRKAR1A;SPG11;EGR1;RUNX1;BTG2;ERBB4;SCX;SORBS2;NR4A1;CCNT2;RIPOR2;TGFBR1;ARID2;CFLAR;BMPR1A;SMAD5;RARB;KLF5;MEF2D;DIPK2A;FRS2;NF1;HEG1;SLC8A1;IGFBP5;TPM1;ACVR1;EP300;EYA2;TGFBR2;SMAD1;HLX;GPCPD1;PTCH1;PPP3CA;RBPJ;EDN1;CSRP2;SMAD4;NOTCH2;NEURL1;YAP1;RB1;NOTCH1;EGR2;PROX1;NR1D2;IGF2;AKAP6;ZFPM2;FOS;IGF1;ELN;PGM5;ABL1;NR2F2;COL3A1;MSX1","muscle tissue development"
"GO:0060538",0.850847457627119,1,0.0454967810085007,-0.194382596763322,-0.812340737151151,87,"RBFOX1;MEF2C;SVIL;DNER;MAPK14;DMD;SKI;SPG11;EGR1;BTG2;SCX;NR4A1;CCNT2;RIPOR2;CFLAR;KLF5;MEF2D;NF1;ACVR1;EP300;HLX;GPCPD1;PPP3CA;NEURL1;RB1;NOTCH1;EGR2;NR1D2;IGF2;FOS;ELN;FXR1;NR2F2;SOX8;RYR1;FLNB;HEYL;ATF3;MTM1","skeletal muscle organ development"
"GO:0060541",0.749598715890851,0.965960518469699,0.0487989701682839,-0.199032233141685,-0.879339703634275,115,"NPHP3;WDPCP;HYDIN;FOXJ1;EXT1;PHF14;HHIP;MME;RC3H2;EDA;LTA4H;ERRFI1;GPC3;SLC7A11;SKI;BMPR1A;FGF7;SMAD2;TNF;HSPB11;SPEF2;MAN1A2;LOXL3;HES1;FGF1;HEG1;IGFBP5;EP300;TGFBR2;EPAS1;RBPJ;YAP1;NOTCH1;DLG5;PPP3R1;PROX1;EIF4E;NFIB;ZFPM2","respiratory system development"
"GO:0060547",0.801834862385321,0.982962114330838,0.0518457624865066,-0.260626455380532,-0.746535551863595,15,"PELI1;MT3;CASP8","negative regulation of necrotic cell death"
